,trade nr.,strategy_code,entry_date,expiration,exit_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,dte,dit,pnl,max_risk,position_size,percentage,exit,dailypnls
435,5,D,2007-06-11,2007-08-18,2007-07-23,832.84,14.58,830/800/760,0.17/0.20/0.23,1.95,26,42,10167.50,-99600.00,83.0,10.21%,tp,
436,6,D,2007-07-16,2007-09-22,2007-07-24,846.96,15.65,850/820/780,0.19/0.21/0.24,1.30,60,8,2640.00,-99880.00,88.0,2.64%,le,
437,7,D,2007-08-13,2007-10-20,2007-09-19,783.40,25.76,780/750/710,0.27/0.29/0.33,0.85,31,37,3185.00,-99190.00,91.0,3.21%,ue,
438,8,D,2007-09-10,2007-11-17,2007-10-09,773.18,26.99,770/740/700,0.30/0.33/0.36,0.00,39,29,6930.00,-99495.00,99.0,6.97%,ue,
439,9,D,2007-10-15,2007-12-22,2007-11-07,827.51,19.77,830/800/760,0.22/0.25/0.28,1.10,45,23,1335.00,-99235.00,89.0,1.35%,le,
440,10,D,2007-11-12,2008-01-19,2007-12-17,770.21,29.87,770/740/700,0.29/0.32/0.35,0.50,33,35,17860.00,-99170.00,94.0,18.01%,tp,
441,11,D,2008-02-11,2008-04-19,2008-03-10,698.58,27.56,700/670/630,0.31/0.34/0.36,0.60,40,28,6510.00,-99045.00,93.0,6.57%,le,
442,12,D,2008-03-10,2008-05-17,2008-04-08,645.25,29.48,650/620/580,0.32/0.34/0.36,1.00,39,29,3150.00,-99450.00,90.0,3.17%,ue,
443,13,D,2008-04-14,2008-06-21,2008-05-13,686.70,23.85,690/660/620,0.27/0.29/0.32,1.20,39,29,3300.00,-99000.00,88.0,3.33%,ue,
444,14,D,2008-06-09,2008-08-16,2008-06-27,735.47,23.71,740/710/670,0.26/0.28/0.30,1.35,50,18,7395.00,-99180.00,87.0,7.46%,le,
445,15,D,2008-07-14,2008-09-20,2008-08-12,667.23,28.05,670/640/600,0.29/0.31/0.34,1.05,39,29,900.00,-99900.00,90.0,0.90%,ue,
446,16,D,2008-09-15,2008-11-22,2008-10-02,695.27,30.1,700/670/630,0.31/0.32/0.34,0.80,51,17,-13800.00,-99820.00,92.0,-13.82%,le,
447,17,D,2008-11-10,2009-01-17,2008-11-18,492.34,61.41,490/460/420,0.57/0.60/0.65,0.05,60,8,-10395.00,-99990.00,99.0,-10.40%,le,
448,18,D,2008-12-15,2009-02-21,2009-01-14,453.66,57.09,450/420/380,0.64/0.67/0.72,-0.15,38,30,21210.00,-99990.00,101.0,21.21%,tp,
449,19,D,2009-01-12,2009-03-21,2009-02-11,468.26,46.41,470/440/400,0.51/0.54/0.59,0.55,38,30,20680.00,-99640.00,94.0,20.75%,tp,
450,20,D,2009-02-09,2009-04-18,2009-02-18,467.57,43.37,470/440/400,0.45/0.48/0.53,1.15,59,9,-1335.00,-99680.00,89.0,-1.34%,le,
451,21,D,2009-03-09,2009-05-16,2009-04-07,343.60,49.78,340/310/270,0.53/0.57/0.62,1.85,39,29,-9660.00,-99960.00,84.0,-9.66%,ue,
452,22,D,2009-05-11,2009-07-18,2009-06-16,502.73,32.8,500/470/430,0.40/0.42/0.45,1.60,32,36,17000.00,-99025.00,85.0,17.17%,tp,
453,23,D,2009-06-15,2009-08-22,2009-07-09,510.49,30.88,510/480/440,0.36/0.39/0.43,1.85,44,24,18900.00,-99960.00,84.0,18.91%,tp,
454,24,D,2009-08-10,2009-10-17,2009-09-15,571.56,25.29,570/540/500,0.30/0.32/0.35,2.35,32,36,-2800.00,-99200.00,80.0,-2.82%,ue,
455,25,D,2009-10-12,2009-12-19,2009-10-28,613.65,23.45,610/580/540,0.28/0.30/0.34,2.20,52,16,2025.00,-99225.00,81.0,2.04%,le,
456,26,D,2010-02-08,2010-04-17,2010-03-09,589.39,26.09,590/560/520,0.28/0.30/0.34,2.55,39,29,-16195.00,-99540.00,79.0,-16.27%,ue,
457,27,D,2010-03-15,2010-05-22,2010-04-13,674.14,18.04,670/640/600,0.23/0.25/0.28,2.60,39,29,-7505.00,-99935.00,79.0,-7.51%,ue,
458,28,D,2010-07-12,2010-09-18,2010-08-10,623.22,24.54,620/590/550,0.33/0.35/0.39,1.25,39,29,5720.00,-99440.00,88.0,5.75%,ue,
459,29,D,2010-10-11,2010-12-18,2010-11-09,694.22,19.13,690/660/620,0.28/0.31/0.34,1.25,39,29,6600.00,-99440.00,88.0,6.64%,ue,
460,30,D,2010-12-13,2011-02-19,2011-01-12,774.00,17.25,770/740/700,0.23/0.25/0.28,2.20,38,30,-2227.50,-99225.00,81.0,-2.24%,ue,
461,31,D,2011-03-14,2011-05-21,2011-04-15,799.66,21.1,800/770/730,0.27/0.29/0.32,0.75,36,32,10810.00,-99360.00,92.0,10.88%,ue,
462,32,D,2011-04-11,2011-06-18,2011-05-16,832.87,16.74,830/800/760,0.24/0.26/0.28,0.90,33,35,21385.00,-99645.00,91.0,21.46%,tp,
463,33,D,2011-06-13,2011-08-20,2011-07-12,777.57,19.49,780/750/710,0.24/0.25/0.28,1.60,39,29,-3187.50,-99025.00,85.0,-3.22%,ue,
464,34,D,2011-07-11,2011-09-17,2011-08-02,834.26,18.79,830/800/760,0.23/0.25/0.28,1.20,46,22,-440.00,-99000.00,88.0,-0.44%,le,
465,35,D,2011-11-14,2012-01-21,2011-11-23,732.53,31.71,730/700/660,0.39/0.42/0.46,-0.20,59,9,-2020.00,-99485.00,101.0,-2.03%,le,
466,36,D,2011-12-12,2012-02-18,2012-01-10,730.76,26.25,730/700/660,0.36/0.38/0.41,0.10,39,29,12740.00,-99470.00,98.0,12.81%,ue,
467,37,D,2012-03-12,2012-05-19,2012-04-18,813.61,15.9,810/780/740,0.24/0.26/0.29,1.20,31,37,16280.00,-99000.00,88.0,16.44%,tp,
468,38,D,2012-04-09,2012-06-16,2012-05-10,805.34,18.16,810/780/740,0.24/0.26/0.28,1.10,37,31,19135.00,-99235.00,89.0,19.28%,tp,
469,39,D,2012-05-14,2012-07-21,2012-06-01,780.18,21.74,780/750/710,0.27/0.29/0.32,0.90,50,18,910.00,-99645.00,91.0,0.91%,le,
470,40,D,2012-06-11,2012-08-18,2012-06-14,756.81,22.47,760/730/690,0.28/0.30/0.32,0.95,65,3,-900.00,-99000.00,90.0,-0.91%,le,
471,41,D,2012-07-16,2012-09-22,2012-08-13,796.37,17.2,800/770/730,0.23/0.25/0.27,1.50,40,28,18490.00,-99330.00,86.0,18.61%,tp,
472,42,D,2012-08-13,2012-10-20,2012-09-11,798.60,13.94,800/770/730,0.21/0.23/0.26,1.85,39,29,-3780.00,-99960.00,84.0,-3.78%,ue,
473,43,D,2012-09-10,2012-11-17,2012-10-09,839.24,15.92,840/810/770,0.20/0.22/0.24,1.95,39,29,19920.00,-99600.00,83.0,20.00%,tp,
474,44,D,2012-11-12,2013-01-19,2012-12-11,794.56,16.91,790/760/720,0.22/0.23/0.25,2.10,39,29,-3690.00,-99630.00,82.0,-3.70%,ue,
475,45,D,2013-01-07,2013-03-16,2013-02-08,876.11,13.73,880/850/810,0.18/0.20/0.22,2.45,36,32,-5600.00,-100000.00,80.0,-5.60%,ue,
476,46,D,2013-02-11,2013-04-20,2013-03-12,912.81,12.99,910/880/840,0.16/0.18/0.20,2.50,39,29,-5925.00,-99145.00,79.0,-5.98%,ue,
477,47,D,2013-03-11,2013-05-18,2013-04-15,941.23,11.82,940/910/870,0.16/0.17/0.20,2.65,33,35,17160.00,-99060.00,78.0,17.32%,tp,
478,48,D,2013-04-15,2013-06-22,2013-05-14,907.04,16.61,910/880/840,0.19/0.21/0.22,1.90,39,29,-8300.00,-99185.00,83.0,-8.37%,ue,
479,49,D,2013-05-13,2013-07-20,2013-06-24,972.91,12.57,970/940/900,0.19/0.20/0.22,1.75,26,42,15540.00,-99120.00,84.0,15.68%,tp,
480,50,D,2014-01-13,2014-03-22,2014-02-03,1141.93,13.6,1140/1110/1070,0.17/0.19/0.21,1.30,47,21,440.00,-99880.00,88.0,0.44%,le,
481,51,D,2014-03-10,2014-05-17,2014-03-26,1196.97,14.4,1200/1170/1130,0.18/0.19/0.21,1.35,52,16,2175.00,-99180.00,87.0,2.19%,le,
482,52,D,2014-04-14,2014-06-21,2014-05-13,1112.43,16.6,1110/1080/1040,0.22/0.23/0.25,0.45,39,29,20425.00,-99750.00,95.0,20.48%,tp,
483,53,D,2014-09-15,2014-11-22,2014-09-30,1147.70,14.0,1150/1120/1080,0.18/0.19/0.21,1.05,53,15,3600.00,-99900.00,90.0,3.60%,le,
484,54,D,2014-10-13,2014-12-20,2014-11-11,1051.29,23.47,1050/1020/980,0.24/0.25/0.27,0.50,39,29,-3055.00,-99170.00,94.0,-3.08%,ue,
485,55,D,2014-12-12,2015-02-20,2015-01-22,1154.33,21.4,1150/1120/1080,0.23/0.24/0.26,0.20,29,41,12125.00,-99425.00,97.0,12.20%,ue,
486,56,D,2015-01-09,2015-03-20,2015-02-13,1188.63,17.29,1190/1160/1120,0.21/0.22/0.24,0.55,35,35,9400.00,-99640.00,94.0,9.43%,ue,
487,57,D,2015-02-06,2015-04-17,2015-03-12,1202.28,18.57,1200/1170/1130,0.21/0.23/0.24,0.20,36,34,10670.00,-99425.00,97.0,10.73%,ue,
488,58,D,2015-03-06,2015-05-15,2015-04-06,1214.65,15.7,1210/1180/1140,0.18/0.20/0.21,0.60,39,31,4185.00,-99045.00,93.0,4.23%,ue,
489,59,D,2015-06-12,2015-08-21,2015-07-17,1264.68,13.72,1260/1230/1190,0.16/0.18/0.20,1.00,35,35,14850.00,-99450.00,90.0,14.93%,tp,
490,60,D,2015-08-07,2015-10-16,2015-08-21,1204.41,13.8,1200/1170/1130,0.18/0.20/0.21,0.60,56,14,-465.00,-99045.00,93.0,-0.47%,le,
491,61,D,2015-10-12,2015-12-19,2015-11-19,1163.98,16.23,1160/1130/1090,0.19/0.21/0.22,0.90,30,38,16380.00,-99645.00,91.0,16.44%,tp,
492,62,D,2015-12-11,2016-02-19,2016-01-07,1118.06,25.08,1120/1090/1050,0.22/0.24/0.26,0.50,43,27,-470.00,-99170.00,94.0,-0.47%,le,
493,63,D,2016-01-08,2016-03-18,2016-01-15,1049.92,25.76,1050/1020/980,0.25/0.26/0.28,0.20,63,7,-5335.00,-99425.00,97.0,-5.37%,le,
494,64,D,2016-02-05,2016-04-15,2016-03-07,988.17,23.75,990/960/920,0.27/0.28/0.30,0.00,39,31,4702.50,-99495.00,99.0,4.73%,ue,
495,65,D,2016-05-06,2016-07-15,2016-06-06,1109.07,15.04,1110/1080/1040,0.20/0.21/0.23,0.80,39,31,690.00,-99820.00,92.0,0.69%,ue,
496,66,D,2016-06-10,2016-08-19,2016-06-27,1163.65,17.23,1160/1130/1090,0.20/0.21/0.23,0.80,53,17,-5980.00,-99820.00,92.0,-5.99%,le,
497,67,D,2016-09-09,2016-11-18,2016-10-10,1224.11,16.76,1220/1190/1150,0.19/0.21/0.23,0.55,39,31,6110.00,-99640.00,94.0,6.13%,ue,
498,68,D,2016-10-07,2016-12-16,2016-10-27,1236.43,13.37,1240/1210/1170,0.18/0.20/0.21,0.70,50,20,6045.00,-99975.00,93.0,6.05%,le,
499,69,D,2017-01-06,2017-03-17,2017-02-15,1369.25,11.36,1370/1340/1300,0.17/0.19/0.20,0.70,30,40,12090.00,-99975.00,93.0,12.09%,ue,
500,70,D,2017-05-12,2017-07-21,2017-06-12,1382.20,10.4,1380/1350/1310,0.16/0.16/0.18,1.50,39,31,-430.00,-99330.00,86.0,-0.43%,ue,
501,71,D,2017-08-11,2017-10-20,2017-09-11,1374.10,16.05,1370/1340/1300,0.17/0.19/0.21,0.60,39,31,2325.00,-99045.00,93.0,2.35%,ue,
502,72,D,2017-10-06,2017-12-15,2017-11-06,1510.83,9.63,1510/1480/1440,0.13/0.14/0.16,1.45,39,31,18920.00,-98900.00,86.0,19.13%,tp,
503,73,D,2018-01-05,2018-03-16,2018-02-05,1557.00,9.32,1560/1530/1490,0.12/0.13/0.15,1.85,39,31,-16800.00,-99960.00,84.0,-16.81%,le,
504,74,D,2018-04-06,2018-06-15,2018-05-07,1514.22,21.47,1510/1480/1440,0.18/0.19/0.21,0.30,39,31,3840.00,-99360.00,96.0,3.86%,ue,
505,75,D,2018-07-13,2018-09-21,2018-08-17,1687.75,12.28,1690/1660/1620,0.13/0.14/0.16,0.85,35,35,15015.00,-99190.00,91.0,15.14%,tp,
506,76,D,2018-08-10,2018-10-19,2018-09-14,1689.47,13.47,1690/1660/1620,0.12/0.14/0.15,1.10,35,35,3560.00,-99235.00,89.0,3.59%,ue,
507,77,D,2018-09-07,2018-11-16,2018-10-02,1711.50,14.99,1710/1680/1640,0.14/0.15/0.16,0.75,45,25,11500.00,-99360.00,92.0,11.57%,le,
508,78,D,2018-10-12,2018-12-21,2018-10-24,1545.33,21.85,1550/1520/1480,0.19/0.20/0.21,-0.35,58,12,-9270.00,-99910.00,103.0,-9.28%,le,
509,79,D,2018-11-09,2019-01-18,2018-11-14,1553.02,17.04,1550/1520/1480,0.19/0.20/0.22,-0.20,65,5,-4040.00,-99485.00,101.0,-4.06%,le,
510,80,D,2018-12-07,2019-02-15,2018-12-14,1448.17,23.22,1450/1420/1380,0.23/0.24/0.25,-0.80,63,7,-4860.00,-99900.00,108.0,-4.86%,le,
511,81,D,2019-03-08,2019-05-17,2019-04-08,1520.10,16.75,1520/1490/1450,0.17/0.18/0.20,0.10,39,31,6370.00,-99470.00,98.0,6.40%,ue,
512,82,D,2019-08-09,2019-10-18,2019-08-14,1513.04,17.36,1510/1480/1440,0.18/0.19/0.21,-0.10,65,5,-7000.00,-99500.00,100.0,-7.04%,le,
513,83,D,2019-09-06,2019-11-15,2019-10-17,1505.17,15.0,1510/1480/1440,0.17/0.18/0.20,0.05,29,41,12870.00,-99990.00,99.0,12.87%,ue,
514,84,D,2019-12-13,2020-02-21,2020-01-14,1635.66,12.69,1640/1610/1570,0.14/0.15/0.17,0.70,38,32,5115.00,-99975.00,93.0,5.12%,ue,
515,85,D,2020-01-10,2020-03-20,2020-01-31,1655.79,12.78,1660/1630/1590,0.14/0.15/0.17,0.65,49,21,-7440.00,-99510.00,93.0,-7.48%,le,
516,86,D,2020-02-07,2020-04-17,2020-02-25,1658.06,15.47,1660/1630/1590,0.15/0.16/0.18,0.50,52,18,-17860.00,-99170.00,94.0,-18.01%,le,
517,87,D,2020-03-06,2020-05-15,2020-03-09,1435.79,45.35,1440/1410/1370,0.35/0.36/0.39,-1.30,67,3,-22230.00,-99750.00,114.0,-22.29%,le,
518,88,D,2020-04-13,2020-06-19,2020-05-11,1212.04,41.7,1210/1180/1140,0.43/0.45/0.47,-1.85,39,28,16335.00,-99220.00,121.0,16.46%,ue,
519,89,D,2020-09-11,2020-11-20,2020-09-23,1495.00,26.64,1500/1470/1430,0.31/0.32/0.33,-1.65,58,12,-8330.00,-99960.00,119.0,-8.33%,le,
520,90,D,2020-11-06,2021-01-15,2020-12-07,1647.65,24.76,1650/1620/1580,0.27/0.28/0.30,-1.40,39,31,14375.00,-99475.00,115.0,14.45%,ue,
521,91,D,2020-12-11,2021-02-19,2021-01-11,1910.40,23.18,1910/1880/1840,0.27/0.28/0.29,-1.60,39,31,12390.00,-99710.00,118.0,12.43%,ue,
522,92,D,2021-01-08,2021-03-19,2021-02-08,2087.25,21.56,2090/2060/2020,0.28/0.29/0.30,-1.95,39,31,19065.00,-99630.00,123.0,19.14%,ue,
523,1,PE,2006-11-08,2007-01-20,2006-12-14,768.48,10.79,770/740/700,0.17/0.19/0.21,2.55,37,36,-2962.50,-99540.00,79.0,-2.98%,ew,
524,2,PE,2006-12-06,2007-02-17,2007-01-05,796.15,11.38,800/770/730,0.17/0.20/0.22,2.25,43,30,18630.00,-99630.00,81.0,18.70%,tp,
525,3,PE,2007-01-03,2007-03-17,2007-02-08,785.46,12.18,790/760/720,0.17/0.20/0.22,2.10,37,36,410.00,-99630.00,82.0,0.41%,ew,
526,4,PE,2007-02-07,2007-04-21,2007-03-05,814.99,10.43,810/780/740,0.15/0.17/0.20,2.35,47,26,6800.00,-99200.00,80.0,6.85%,le,
527,5,PE,2007-03-07,2007-05-19,2007-04-10,777.59,14.9,780/750/710,0.18/0.21/0.24,1.75,39,34,-3780.00,-99120.00,84.0,-3.81%,ue,
528,6,PE,2007-04-04,2007-06-16,2007-05-22,810.75,13.26,810/780/740,0.17/0.20/0.23,1.85,25,48,-3150.00,-99960.00,84.0,-3.15%,ue,
529,7,PE,2007-05-09,2007-07-21,2007-06-12,834.96,12.69,830/800/760,0.17/0.19/0.22,1.55,39,34,18920.00,-99760.00,86.0,18.97%,tp,
530,8,PE,2007-06-06,2007-08-18,2007-07-20,841.93,14.55,840/810/770,0.17/0.20/0.23,1.80,29,44,14700.00,-99540.00,84.0,14.77%,tp,
531,9,PE,2007-07-11,2007-09-22,2007-07-26,838.83,17.02,840/810/770,0.19/0.22/0.25,1.20,58,15,3960.00,-99000.00,88.0,4.00%,le,
532,10,PE,2007-08-08,2007-10-20,2007-09-24,787.26,22.81,790/760/720,0.25/0.27/0.31,0.65,26,47,16740.00,-99510.00,93.0,16.82%,tp,
533,11,PE,2007-09-05,2007-11-17,2007-10-09,791.02,24.82,790/760/720,0.28/0.31/0.34,0.20,39,34,7275.00,-99425.00,97.0,7.32%,ue,
534,12,PE,2007-10-10,2007-12-22,2007-11-01,843.98,16.68,840/810/770,0.20/0.23/0.26,1.10,51,22,0.00,-99235.00,89.0,0.00%,le,
535,13,PE,2007-11-07,2008-01-19,2007-11-26,781.23,25.78,780/750/710,0.28/0.30/0.34,0.50,54,19,-1880.00,-99170.00,94.0,-1.90%,le,
536,14,PE,2007-12-05,2008-02-16,2008-01-08,763.93,22.34,760/730/690,0.29/0.31/0.34,0.50,39,34,9870.00,-99170.00,94.0,9.95%,le,
537,15,PE,2008-01-09,2008-03-22,2008-02-19,709.75,24.19,710/680/640,0.28/0.30/0.33,0.80,32,41,19320.00,-99820.00,92.0,19.35%,tp,
538,16,PE,2008-02-06,2008-04-19,2008-03-10,693.82,28.98,690/660/620,0.33/0.35/0.37,0.45,40,33,11875.00,-99750.00,95.0,11.90%,le,
539,17,PE,2008-03-05,2008-05-17,2008-04-08,682.62,25.19,680/650/610,0.30/0.31/0.34,0.80,39,34,11270.00,-99820.00,92.0,11.29%,ue,
540,18,PE,2008-04-09,2008-06-21,2008-05-13,699.99,22.96,700/670/630,0.28/0.30/0.32,1.00,39,34,8100.00,-99450.00,90.0,8.14%,ue,
541,19,PE,2008-05-07,2008-07-19,2008-06-18,717.32,19.56,720/690/650,0.24/0.26/0.28,1.55,31,42,15265.00,-99760.00,86.0,15.30%,tp,
542,20,PE,2008-06-04,2008-08-16,2008-06-27,741.77,21.09,740/710/670,0.24/0.26/0.29,1.35,50,23,7395.00,-99180.00,87.0,7.46%,le,
543,21,PE,2008-07-09,2008-09-20,2008-08-06,665.37,25.04,670/640/600,0.28/0.30/0.32,1.20,45,28,1980.00,-99000.00,88.0,2.00%,ew,
544,22,PE,2008-08-06,2008-10-18,2008-09-17,726.05,20.15,730/700/660,0.24/0.26/0.28,1.50,31,42,-430.00,-99330.00,86.0,-0.43%,le,
545,23,PE,2008-09-10,2008-11-22,2008-09-29,717.01,24.27,720/690/650,0.27/0.28/0.30,1.05,54,19,-17550.00,-99900.00,90.0,-17.57%,le,
546,24,PE,2008-10-08,2008-12-20,2008-10-09,560.16,55.23,560/530/490,0.52/0.54/0.57,-0.90,72,1,-2180.00,-99735.00,109.0,-2.19%,le,
547,25,PE,2008-11-05,2009-01-17,2008-11-12,518.46,54.98,520/490/450,0.53/0.56/0.60,-0.30,66,7,-8670.00,-99450.00,102.0,-8.72%,le,
548,26,PE,2008-12-10,2009-02-21,2009-01-12,472.25,56.24,470/440/400,0.63/0.66/0.70,-0.30,40,33,21930.00,-99450.00,102.0,22.05%,tp,
549,27,PE,2009-01-07,2009-03-21,2009-01-14,495.69,43.71,500/470/430,0.48/0.51/0.55,0.50,66,7,-5170.00,-99170.00,94.0,-5.21%,le,
550,28,PE,2009-02-04,2009-04-18,2009-02-20,450.91,43.72,450/420/380,0.46/0.50/0.54,1.05,57,16,4950.00,-99900.00,90.0,4.95%,le,
551,29,PE,2009-03-04,2009-05-16,2009-03-23,373.59,45.81,370/340/300,0.49/0.52/0.57,1.70,54,19,-1700.00,-99875.00,85.0,-1.70%,ew,
552,30,PE,2009-04-08,2009-06-20,2009-05-06,438.76,39.16,440/410/370,0.48/0.50/0.53,1.00,45,28,4500.00,-99450.00,90.0,4.52%,ew,
553,31,PE,2009-05-06,2009-07-18,2009-06-15,502.91,32.7,500/470/430,0.42/0.44/0.46,1.20,33,40,17600.00,-99000.00,88.0,17.78%,tp,
554,32,PE,2009-06-10,2009-08-22,2009-07-06,522.21,28.8,520/490/450,0.35/0.38/0.41,1.60,47,26,18275.00,-99025.00,85.0,18.45%,tp,
555,33,PE,2009-07-08,2009-09-19,2009-07-23,479.55,31.46,480/450/410,0.35/0.38/0.42,2.25,58,15,-8707.50,-99630.00,81.0,-8.74%,ew,
556,34,PE,2009-08-05,2009-10-17,2009-09-15,565.25,24.98,570/540/500,0.30/0.32/0.34,2.35,32,41,-2800.00,-99200.00,80.0,-2.82%,ue,
557,35,PE,2009-09-09,2009-11-21,2009-10-14,585.28,24.57,590/560/520,0.29/0.31/0.35,2.00,38,35,410.00,-98810.00,82.0,0.41%,ue,
558,36,PE,2009-10-07,2009-12-19,2009-11-10,601.09,24.67,600/570/530,0.29/0.31/0.35,2.00,39,34,17630.00,-98810.00,82.0,17.84%,tp,
559,37,PE,2009-11-04,2010-01-16,2009-12-14,565.72,27.78,570/540/500,0.33/0.36/0.39,1.60,33,40,637.50,-99025.00,85.0,0.64%,ue,
560,38,PE,2009-12-09,2010-02-20,2010-01-11,597.55,22.77,600/570/530,0.30/0.32/0.35,2.00,40,33,-4100.00,-98810.00,82.0,-4.15%,ew,
561,39,PE,2010-01-06,2010-03-20,2010-01-28,637.34,19.07,640/610/570,0.25/0.27/0.31,2.45,51,22,16985.00,-98750.00,79.0,17.20%,tp,
562,40,PE,2010-02-03,2010-04-17,2010-03-05,610.59,21.62,610/580/540,0.25/0.27/0.31,2.75,43,30,-13650.00,-99840.00,78.0,-13.67%,ew,
563,41,PE,2010-03-10,2010-05-22,2010-04-13,673.27,18.46,670/640/600,0.22/0.24/0.27,2.65,39,34,-7800.00,-99060.00,78.0,-7.87%,ue,
564,42,PE,2010-04-07,2010-06-19,2010-05-07,696.43,16.95,700/670/630,0.22/0.23/0.26,2.65,43,30,-11700.00,-99060.00,78.0,-11.81%,le,
565,43,PE,2010-05-05,2010-07-17,2010-05-07,699.12,25.7,700/670/630,0.29/0.31/0.35,1.25,71,2,-7040.00,-99440.00,88.0,-7.08%,le,
566,44,PE,2010-06-09,2010-08-21,2010-07-08,617.40,33.8,620/590/550,0.39/0.42/0.45,0.25,44,29,20370.00,-99910.00,97.0,20.39%,tp,
567,45,PE,2010-07-07,2010-09-18,2010-08-10,608.99,27.18,610/580/540,0.35/0.37/0.41,1.05,39,34,5625.00,-99900.00,90.0,5.63%,ue,
568,46,PE,2010-08-04,2010-10-16,2010-08-12,662.38,22.18,660/630/590,0.30/0.32/0.36,1.60,65,8,-2125.00,-99025.00,85.0,-2.15%,le,
569,47,PE,2010-09-08,2010-11-20,2010-10-12,633.56,23.35,630/600/560,0.31/0.33/0.36,1.00,39,34,-225.00,-99450.00,90.0,-0.23%,ue,
570,48,PE,2010-10-06,2010-12-18,2010-11-05,684.49,21.62,680/650/610,0.30/0.32/0.36,1.15,43,30,2447.50,-99680.00,89.0,2.46%,ew,
571,49,PE,2010-11-10,2011-01-22,2010-12-14,732.94,18.62,730/700/660,0.25/0.27/0.30,1.50,39,34,860.00,-99330.00,86.0,0.87%,ue,
572,50,PE,2010-12-08,2011-02-19,2011-01-11,763.89,17.9,760/730/690,0.24/0.26/0.29,1.45,39,34,1505.00,-98900.00,86.0,1.52%,ue,
573,51,PE,2011-01-05,2011-03-19,2011-02-11,793.76,17.01,790/760/720,0.24/0.27/0.29,1.35,36,37,3697.50,-99180.00,87.0,3.73%,ue,
574,52,PE,2011-02-02,2011-04-16,2011-03-28,796.68,17.39,800/770/730,0.24/0.26/0.28,1.55,19,54,6880.00,-99760.00,86.0,6.90%,tp,
575,53,PE,2011-03-09,2011-05-21,2011-04-18,821.47,20.02,820/790/750,0.26/0.28/0.31,1.15,33,40,22250.00,-99680.00,89.0,22.32%,tp,
576,54,PE,2011-04-06,2011-06-18,2011-05-09,854.40,16.56,850/820/780,0.23/0.25/0.27,1.00,40,33,20250.00,-99450.00,90.0,20.36%,tp,
577,55,PE,2011-05-04,2011-07-16,2011-06-03,835.66,17.04,840/810/770,0.23/0.25/0.27,1.10,43,30,20470.00,-99235.00,89.0,20.63%,tp,
578,56,PE,2011-06-08,2011-08-20,2011-07-07,788.45,18.66,790/760/720,0.24/0.26/0.28,1.35,44,29,-3915.00,-99180.00,87.0,-3.95%,ew,
579,57,PE,2011-07-06,2011-09-17,2011-07-28,843.89,16.54,840/810/770,0.22/0.23/0.26,1.60,51,22,-1275.00,-99025.00,85.0,-1.29%,le,
580,58,PE,2011-08-10,2011-10-22,2011-09-14,671.03,41.86,670/640/600,0.40/0.43/0.47,-0.35,38,35,10300.00,-99910.00,103.0,10.31%,ue,
581,59,PE,2011-09-07,2011-11-19,2011-09-22,706.86,33.65,710/680/640,0.37/0.40/0.43,-0.15,58,15,-9595.00,-99990.00,101.0,-9.60%,le,
582,60,PE,2011-10-05,2011-12-17,2011-11-08,660.04,37.66,660/630/590,0.44/0.46/0.49,-0.35,39,34,8755.00,-99910.00,103.0,8.76%,ue,
583,61,PE,2011-11-09,2012-01-21,2011-11-23,720.16,36.24,720/690/650,0.41/0.44/0.48,0.05,59,14,-4950.00,-99990.00,99.0,-4.95%,le,
584,62,PE,2011-12-07,2012-02-18,2011-12-14,747.81,28.53,750/720/680,0.36/0.38/0.41,0.55,66,7,-7520.00,-99640.00,94.0,-7.55%,le,
585,63,PE,2012-01-04,2012-03-17,2012-02-03,749.04,22.26,750/720/680,0.31/0.33/0.36,0.60,43,30,930.00,-99045.00,93.0,0.94%,ew,
586,64,PE,2012-02-08,2012-04-21,2012-03-06,827.18,18.18,830/800/760,0.24/0.26/0.29,1.30,46,27,10120.00,-99880.00,88.0,10.13%,le,
587,65,PE,2012-03-07,2012-05-19,2012-04-18,796.00,19.26,800/770/730,0.26/0.28/0.30,1.00,31,42,16200.00,-99450.00,90.0,16.29%,tp,
588,66,PE,2012-04-04,2012-06-16,2012-05-07,820.73,16.38,820/790/750,0.24/0.26/0.28,1.05,40,33,19800.00,-99900.00,90.0,19.82%,tp,
589,67,PE,2012-05-09,2012-07-21,2012-05-18,791.34,19.93,790/760/720,0.25/0.27/0.29,0.95,64,9,-4500.00,-99000.00,90.0,-4.55%,le,
590,68,PE,2012-06-06,2012-08-18,2012-06-14,763.10,22.67,760/730/690,0.29/0.31/0.33,0.75,65,8,920.00,-99360.00,92.0,0.93%,le,
591,69,PE,2012-07-11,2012-09-22,2012-08-23,791.54,18.29,790/760/720,0.24/0.25/0.28,1.45,30,43,14620.00,-98900.00,86.0,14.78%,tp,
592,70,PE,2012-08-08,2012-10-20,2012-09-11,800.22,15.54,800/770/730,0.22/0.24/0.26,1.65,39,34,-2125.00,-99450.00,85.0,-2.14%,ue,
593,71,PE,2012-09-05,2012-11-17,2012-10-10,821.88,17.75,820/790/750,0.23/0.25/0.28,1.25,38,35,20680.00,-99440.00,88.0,20.80%,tp,
594,72,PE,2012-10-10,2012-12-22,2012-11-08,825.68,16.32,830/800/760,0.20/0.22/0.24,2.10,44,29,17630.00,-99630.00,82.0,17.70%,tp,
